MSOA code,Total annual income,,,
E02004166," 42,700 ",,,
E02004167," 36,100 ",,,
E02004168," 35,900 ",,,
E02004169," 42,600 ",,,
E02004170," 38,400 ",,,
E02004171," 46,200 ",,,
E02004172," 41,800 ",,,
E02004173," 42,900 ",,,
E02004174," 39,000 ",,,
E02004175," 31,500 ",,,
E02004176," 36,200 ",,,
E02004177," 35,400 ",,,
E02004178," 42,000 ",,,
E02004179," 39,600 ",,,
E02004180," 43,900 ",,,
E02004181," 39,700 ",,,
E02004182," 31,200 ",,,
E02004183," 37,500 ",,,
E02004184," 39,000 ",,,
E02004185," 40,100 ",,,
E02004186," 41,200 ",,,
E02004187," 37,800 ",,,
E02004188," 38,400 ",,,
E02004189," 44,500 ",,,
E02004190," 44,400 ",,,
E02004191," 37,800 ",,,
E02004192," 43,300 ",,,
E02004193," 46,200 ",,,
E02004194," 42,700 ",,,
E02004195," 35,600 ",,,
E02004196," 45,200 ",,,
E02004197," 48,800 ",,,
E02004198," 35,600 ",,,
E02004199," 42,000 ",,,
E02004200," 39,100 ",,,
E02004201," 42,400 ",,,
E02004202," 46,500 ",,,
E02004203," 45,600 ",,,
E02004204," 43,200 ",,,
E02004205," 39,700 ",,,
E02004206," 34,600 ",,,
E02004207," 41,700 ",,,
E02004208," 42,700 ",,,
E02004209," 38,100 ",,,
E02004210," 31,900 ",,,
E02004211," 43,300 ",,,
E02004212," 42,800 ",,,
E02004213," 43,600 ",,,
E02004214," 34,400 ",,,
E02004215," 37,000 ",,,
E02004216," 41,500 ",,,
E02004217," 37,700 ",,,
E02004218," 42,000 ",,,
E02004219," 43,400 ",,,
E02004220," 34,400 ",,,
E02004221," 38,100 ",,,
E02004222," 33,800 ",,,
E02004223," 36,200 ",,,
E02004224," 38,600 ",,,
E02004225," 36,500 ",,,
E02004226," 41,400 ",,,
E02004227," 36,000 ",,,
E02004228," 38,400 ",,,
E02004229," 39,800 ",,,
E02004230," 37,200 ",,,
E02004231," 42,200 ",,,
E02004232," 41,000 ",,,
E02004233," 39,200 ",,,
E02004234," 44,200 ",,,
E02004235," 43,200 ",,,
E02004236," 41,300 ",,,
E02004237," 42,000 ",,,
E02004238," 39,000 ",,,
E02004239," 40,900 ",,,
E02004240," 35,100 ",,,
E02004241," 36,900 ",,,
E02004242," 39,800 ",,,
E02004243," 46,300 ",,,
E02004244," 45,000 ",,,
E02004245," 45,000 ",,,
E02004246," 45,800 ",,,
E02004247," 49,800 ",,,
E02004248," 38,800 ",,,
E02004249," 50,000 ",,,
E02004250," 37,300 ",,,
E02004251," 42,300 ",,,
E02004252," 38,500 ",,,
E02004253," 44,000 ",,,
E02004254," 47,300 ",,,
E02004255," 38,200 ",,,
E02004256," 46,900 ",,,
E02004257," 40,400 ",,,
E02004258," 39,200 ",,,
E02004259," 43,100 ",,,
E02004260," 43,500 ",,,
E02004261," 40,800 ",,,
E02004262," 45,800 ",,,
E02004263," 43,600 ",,,
E02004264," 40,000 ",,,
E02004265," 37,900 ",,,
E02004266," 42,200 ",,,
E02004267," 42,400 ",,,
E02004268," 36,700 ",,,
E02004269," 36,600 ",,,
E02004270," 46,100 ",,,
E02004271," 40,800 ",,,
E02004272," 46,400 ",,,
E02004273," 38,100 ",,,
E02004274," 36,200 ",,,
E02004275," 42,500 ",,,
E02004276," 37,700 ",,,
E02004277," 41,200 ",,,
E02004278," 46,200 ",,,
E02004279," 43,700 ",,,
E02004280," 41,800 ",,,
E02004281," 38,400 ",,,
E02004282," 42,800 ",,,
E02004283," 41,900 ",,,
E02004284," 34,500 ",,,
E02004285," 36,200 ",,,
E02004286," 44,000 ",,,
E02004287," 41,700 ",,,
E02004288," 35,600 ",,,
E02004289," 39,600 ",,,
E02004600," 42,300 ",,,
E02004601," 48,300 ",,,
E02004602," 37,500 ",,,
E02004603," 37,800 ",,,
E02004604," 34,900 ",,,
E02004605," 35,700 ",,,
E02004606," 41,400 ",,,
E02004607," 47,400 ",,,
E02004608," 42,600 ",,,
E02004609," 49,300 ",,,
E02004610," 47,700 ",,,
E02004611," 50,300 ",,,
E02004612," 44,600 ",,,
E02004613," 52,900 ",,,
E02004614," 50,800 ",,,
E02004615," 43,000 ",,,
E02004616," 41,200 ",,,
E02004617," 44,600 ",,,
E02004618," 51,000 ",,,
E02004619," 46,800 ",,,
E02004620," 47,800 ",,,
E02004621," 36,600 ",,,
E02004622," 41,900 ",,,
E02004623," 45,900 ",,,
E02004624," 49,500 ",,,
E02004625," 46,700 ",,,
E02004626," 45,500 ",,,
E02004627," 40,600 ",,,
E02004628," 40,400 ",,,
E02004629," 37,200 ",,,
E02004630," 41,500 ",,,
E02004631," 43,000 ",,,
E02004632," 36,700 ",,,
E02004633," 39,000 ",,,
E02004634," 37,700 ",,,
E02004635," 43,600 ",,,
E02004636," 47,800 ",,,
E02004637," 36,600 ",,,
E02004638," 45,600 ",,,
E02004639," 35,900 ",,,
E02004640," 33,700 ",,,
E02004641," 43,800 ",,,
E02004642," 43,500 ",,,
E02004643," 35,600 ",,,
E02004644," 37,700 ",,,
E02004645," 48,600 ",,,
E02004646," 33,300 ",,,
E02004647," 35,900 ",,,
E02004648," 37,600 ",,,
E02004649," 52,000 ",,,
E02004650," 49,600 ",,,
E02004651," 49,000 ",,,
E02004652," 49,700 ",,,
E02004653," 45,800 ",,,
E02004654," 40,800 ",,,
E02004655," 40,300 ",,,
E02004656," 39,600 ",,,
E02004657," 50,100 ",,,
E02004658," 47,200 ",,,
E02004659," 44,800 ",,,
E02004660," 46,800 ",,,
E02004661," 43,400 ",,,
E02004662," 44,900 ",,,
E02004663," 45,600 ",,,
E02004664," 42,000 ",,,
E02004665," 48,100 ",,,
E02004666," 47,600 ",,,
E02004667," 40,500 ",,,
E02004668," 46,200 ",,,
E02004669," 55,400 ",,,
E02004670," 45,200 ",,,
E02004671," 47,300 ",,,
E02004672," 46,900 ",,,
E02004673," 40,700 ",,,
E02004674," 43,900 ",,,
E02006047," 46,900 ",,,
E02006048," 41,500 ",,,
E02006049," 44,200 ",,,
E02006050," 39,000 ",,,
E02006051," 45,900 ",,,
E02006052," 42,700 ",,,
E02006053," 40,100 ",,,
E02006054," 38,000 ",,,
E02006055," 40,100 ",,,
E02006056," 41,800 ",,,
E02006057," 35,900 ",,,
E02006058," 41,300 ",,,
E02006059," 45,600 ",,,
E02006060," 34,900 ",,,
E02006061," 42,800 ",,,
E02006062," 41,600 ",,,
E02006063," 47,400 ",,,
E02006064," 32,500 ",,,
E02006065," 34,400 ",,,
E02006066," 39,700 ",,,
E02006067," 41,600 ",,,
E02006068," 33,000 ",,,
E02006069," 34,500 ",,,
E02006070," 37,800 ",,,
E02006071," 42,100 ",,,
E02006072," 46,700 ",,,
E02006073," 32,200 ",,,
E02006074," 44,000 ",,,
E02006075," 41,800 ",,,
E02006076," 45,000 ",,,
E02006077," 39,300 ",,,
E02006078," 42,800 ",,,
E02006079," 41,700 ",,,
E02006080," 42,600 ",,,
E02006081," 44,200 ",,,
E02006082," 41,300 ",,,
E02006083," 39,700 ",,,
E02006084," 42,900 ",,,
E02006085," 41,100 ",,,
E02006086," 45,500 ",,,
E02006087," 40,500 ",,,
E02006088," 36,900 ",,,
E02006089," 36,400 ",,,
E02006090," 40,100 ",,,
E02006091," 41,300 ",,,
E02006092," 47,800 ",,,
E02006093," 38,800 ",,,
E02006094," 43,400 ",,,
E02006095," 37,600 ",,,
E02006096," 37,800 ",,,
E02006097," 34,000 ",,,
E02006098," 41,300 ",,,
E02006099," 44,800 ",,,
E02006100," 43,400 ",,,
E02006101," 40,800 ",,,
E02006102," 32,900 ",,,
E02006103," 43,100 ",,,
E02006104," 43,400 ",,,
E02006105," 41,600 ",,,
E02006106," 40,000 ",,,
E02006107," 33,300 ",,,
E02006108," 38,400 ",,,
E02006109," 47,700 ",,,
E02006110," 37,000 ",,,
E02006111," 42,600 ",,,
E02006112," 47,100 ",,,
E02006113," 33,500 ",,,
E02006114," 31,500 ",,,
E02006115," 33,100 ",,,
E02006116," 40,800 ",,,
E02006117," 34,400 ",,,
W02000001," 29,600 ",,,
W02000002," 35,900 ",,,
W02000003," 25,700 ",,,
W02000004," 40,200 ",,,
W02000005," 41,300 ",,,
W02000006," 33,200 ",,,
W02000007," 35,200 ",,,
W02000008," 45,500 ",,,
W02000009," 36,000 ",,,
W02000010," 46,600 ",,,
W02000011," 34,800 ",,,
W02000012," 36,800 ",,,
W02000013," 46,000 ",,,
W02000014," 37,100 ",,,
W02000015," 32,700 ",,,
W02000016," 35,900 ",,,
W02000017," 34,300 ",,,
W02000018," 31,100 ",,,
W02000019," 36,000 ",,,
W02000020," 36,500 ",,,
W02000021," 33,700 ",,,
W02000022," 34,800 ",,,
W02000023," 34,900 ",,,
W02000024," 34,200 ",,,
W02000025," 30,900 ",,,
W02000026," 30,000 ",,,
W02000027," 31,500 ",,,
W02000028," 32,200 ",,,
W02000029," 44,800 ",,,
W02000030," 36,800 ",,,
W02000031," 31,000 ",,,
W02000032," 40,000 ",,,
W02000033," 32,900 ",,,
W02000034," 40,900 ",,,
W02000035," 34,000 ",,,
W02000036," 33,700 ",,,
W02000037," 34,600 ",,,
W02000038," 37,000 ",,,
W02000039," 38,600 ",,,
W02000040," 41,400 ",,,
W02000041," 31,900 ",,,
W02000042," 29,500 ",,,
W02000043," 35,100 ",,,
W02000044," 33,300 ",,,
W02000045," 26,800 ",,,
W02000047," 27,700 ",,,
W02000049," 41,700 ",,,
W02000050," 42,400 ",,,
W02000051," 44,300 ",,,
W02000052," 34,300 ",,,
W02000053," 42,800 ",,,
W02000054," 50,600 ",,,
W02000055," 41,000 ",,,
W02000056," 45,300 ",,,
W02000057," 42,100 ",,,
W02000419," 31,100 ",,,
W02000058," 33,600 ",,,
W02000059," 40,400 ",,,
W02000060," 30,700 ",,,
W02000061," 27,600 ",,,
W02000062," 40,000 ",,,
W02000063," 42,600 ",,,
W02000064," 31,100 ",,,
W02000065," 37,500 ",,,
W02000066," 30,500 ",,,
W02000067," 48,200 ",,,
W02000068," 35,100 ",,,
W02000069," 49,600 ",,,
W02000070," 50,400 ",,,
W02000071," 47,700 ",,,
W02000072," 43,400 ",,,
W02000073," 41,800 ",,,
W02000074," 39,000 ",,,
W02000075," 57,200 ",,,
W02000076," 41,600 ",,,
W02000077," 42,800 ",,,
W02000080," 39,300 ",,,
W02000081," 39,400 ",,,
W02000082," 39,400 ",,,
W02000083," 44,000 ",,,
W02000084," 54,100 ",,,
W02000085," 53,700 ",,,
W02000086," 39,100 ",,,
W02000087," 29,500 ",,,
W02000088," 44,700 ",,,
W02000089," 36,700 ",,,
W02000090," 44,200 ",,,
W02000091," 42,900 ",,,
W02000092," 36,100 ",,,
W02000093," 47,000 ",,,
W02000094," 36,300 ",,,
W02000095," 50,000 ",,,
W02000096," 43,300 ",,,
W02000420," 55,800 ",,,
W02000097," 37,500 ",,,
W02000098," 39,800 ",,,
W02000099," 32,400 ",,,
W02000100," 34,400 ",,,
W02000101," 37,100 ",,,
W02000102," 38,400 ",,,
W02000103," 38,200 ",,,
W02000104," 35,400 ",,,
W02000105," 24,200 ",,,
W02000106," 34,700 ",,,
W02000107," 31,600 ",,,
W02000108," 31,700 ",,,
W02000109," 32,000 ",,,
W02000110," 34,700 ",,,
W02000111," 37,100 ",,,
W02000113," 33,900 ",,,
W02000114," 46,200 ",,,
W02000414," 41,600 ",,,
W02000416," 28,700 ",,,
W02000116," 45,600 ",,,
W02000117," 49,300 ",,,
W02000118," 43,100 ",,,
W02000120," 37,500 ",,,
W02000122," 37,500 ",,,
W02000123," 40,900 ",,,
W02000124," 31,200 ",,,
W02000125," 37,800 ",,,
W02000421," 41,700 ",,,
W02000126," 37,900 ",,,
W02000127," 32,600 ",,,
W02000128," 44,100 ",,,
W02000129," 45,300 ",,,
W02000130," 33,700 ",,,
W02000131," 38,400 ",,,
W02000132," 43,800 ",,,
W02000133," 41,100 ",,,
W02000134," 42,300 ",,,
W02000135," 32,400 ",,,
W02000136," 36,900 ",,,
W02000137," 29,900 ",,,
W02000138," 30,200 ",,,
W02000139," 43,800 ",,,
W02000140," 33,300 ",,,
W02000141," 37,600 ",,,
W02000142," 31,100 ",,,
W02000143," 33,500 ",,,
W02000144," 30,500 ",,,
W02000145," 31,100 ",,,
W02000146," 40,100 ",,,
W02000147," 41,900 ",,,
W02000148," 35,500 ",,,
W02000149," 34,200 ",,,
W02000151," 28,900 ",,,
W02000152," 35,200 ",,,
W02000153," 35,800 ",,,
W02000154," 30,300 ",,,
W02000156," 29,000 ",,,
W02000157," 32,600 ",,,
W02000158," 33,700 ",,,
W02000159," 26,800 ",,,
W02000160," 34,600 ",,,
W02000161," 24,400 ",,,
W02000162," 32,400 ",,,
W02000163," 36,300 ",,,
W02000164," 33,400 ",,,
W02000165," 28,200 ",,,
W02000166," 33,000 ",,,
W02000167," 24,600 ",,,
W02000418," 37,200 ",,,
W02000168," 40,400 ",,,
W02000169," 32,600 ",,,
W02000170," 36,100 ",,,
W02000171," 47,600 ",,,
W02000172," 32,500 ",,,
W02000173," 42,700 ",,,
W02000174," 36,600 ",,,
W02000175," 33,400 ",,,
W02000176," 30,500 ",,,
W02000177," 31,700 ",,,
W02000178," 25,700 ",,,
W02000179," 38,200 ",,,
W02000180," 28,600 ",,,
W02000181," 29,200 ",,,
W02000182," 25,900 ",,,
W02000183," 24,700 ",,,
W02000184," 32,800 ",,,
W02000185," 41,400 ",,,
W02000186," 22,100 ",,,
W02000187," 44,200 ",,,
W02000188," 28,200 ",,,
W02000189," 38,400 ",,,
W02000190," 73,200 ",,,
W02000191," 44,100 ",,,
W02000192," 28,600 ",,,
W02000193," 31,200 ",,,
W02000194," 65,300 ",,,
W02000195," 52,200 ",,,
W02000196," 39,200 ",,,
W02000197," 47,400 ",,,
W02000198," 47,200 ",,,
W02000200," 29,800 ",,,
W02000201," 31,400 ",,,
W02000202," 39,100 ",,,
W02000203," 36,700 ",,,
W02000204," 45,900 ",,,
W02000205," 34,000 ",,,
W02000206," 27,000 ",,,
W02000207," 40,900 ",,,
W02000208," 36,400 ",,,
W02000209," 24,000 ",,,
W02000210," 33,700 ",,,
W02000211," 27,800 ",,,
W02000212," 32,000 ",,,
W02000213," 41,000 ",,,
W02000214," 26,000 ",,,
W02000215," 27,700 ",,,
W02000216," 31,200 ",,,
W02000217," 37,700 ",,,
W02000417," 31,600 ",,,
W02000218," 24,100 ",,,
W02000219," 33,600 ",,,
W02000220," 30,400 ",,,
W02000221," 27,900 ",,,
W02000222," 35,100 ",,,
W02000223," 35,400 ",,,
W02000224," 32,700 ",,,
W02000225," 32,400 ",,,
W02000226," 37,500 ",,,
W02000227," 32,100 ",,,
W02000228," 69,600 ",,,
W02000229," 31,500 ",,,
W02000230," 56,100 ",,,
W02000231," 34,400 ",,,
W02000232," 49,200 ",,,
W02000233," 40,500 ",,,
W02000234," 53,400 ",,,
W02000235," 45,300 ",,,
W02000236," 39,200 ",,,
W02000237," 56,800 ",,,
W02000238," 54,000 ",,,
W02000239," 49,200 ",,,
W02000240," 46,800 ",,,
W02000241," 51,300 ",,,
W02000242," 46,000 ",,,
W02000243," 31,900 ",,,
W02000244," 46,600 ",,,
W02000245," 35,400 ",,,
W02000246," 51,700 ",,,
W02000247," 46,200 ",,,
W02000248," 31,500 ",,,
W02000249," 35,600 ",,,
W02000250," 50,300 ",,,
W02000251," 37,900 ",,,
W02000367," 45,600 ",,,
W02000368," 49,300 ",,,
W02000369," 56,400 ",,,
W02000370," 57,700 ",,,
W02000371," 41,800 ",,,
W02000372," 56,600 ",,,
W02000373," 28,700 ",,,
W02000374," 53,900 ",,,
W02000375," 33,500 ",,,
W02000376," 41,300 ",,,
W02000377," 37,300 ",,,
W02000378," 52,300 ",,,
W02000379," 27,200 ",,,
W02000380," 50,800 ",,,
W02000381," 26,900 ",,,
W02000382," 31,800 ",,,
W02000383," 34,900 ",,,
W02000384," 69,500 ",,,
W02000385," 55,300 ",,,
W02000386," 46,000 ",,,
W02000387," 54,200 ",,,
W02000388," 42,000 ",,,
W02000389," 36,700 ",,,
W02000390," 62,000 ",,,
W02000391," 75,700 ",,,
W02000392," 59,800 ",,,
W02000393," 30,800 ",,,
W02000394," 47,000 ",,,
W02000395," 47,000 ",,,
W02000396," 43,800 ",,,
W02000397," 29,600 ",,,
W02000398," 41,200 ",,,
W02000399," 31,500 ",,,
W02000400," 44,800 ",,,
W02000401," 40,800 ",,,
W02000402," 37,600 ",,,
W02000403," 27,700 ",,,
W02000404," 27,500 ",,,
W02000405," 20,000 ",,,
W02000406," 39,200 ",,,
W02000407," 23,000 ",,,
W02000408," 29,000 ",,,
W02000409," 27,300 ",,,
W02000410," 29,400 ",,,
W02000411," 24,000 ",,,
W02000412," 32,700 ",,,
W02000422," 54,500 ",,,
W02000423," 40,200 ",,,
W02000252," 29,900 ",,,
W02000253," 29,800 ",,,
W02000254," 30,200 ",,,
W02000255," 32,200 ",,,
W02000256," 24,700 ",,,
W02000257," 21,500 ",,,
W02000258," 26,000 ",,,
W02000259," 20,600 ",,,
W02000260," 21,000 ",,,
W02000261," 27,600 ",,,
W02000262," 24,400 ",,,
W02000263," 24,500 ",,,
W02000264," 23,800 ",,,
W02000265," 25,900 ",,,
W02000266," 23,600 ",,,
W02000267," 24,900 ",,,
W02000268," 24,700 ",,,
W02000269," 25,200 ",,,
W02000270," 37,100 ",,,
W02000271," 26,500 ",,,
W02000272," 26,900 ",,,
W02000273," 23,200 ",,,
W02000274," 31,700 ",,,
W02000275," 30,900 ",,,
W02000276," 41,500 ",,,
W02000277," 31,100 ",,,
W02000278," 37,400 ",,,
W02000279," 26,600 ",,,
W02000280," 32,000 ",,,
W02000281," 30,000 ",,,
W02000282," 42,300 ",,,
W02000284," 30,700 ",,,
W02000285," 43,000 ",,,
W02000286," 27,100 ",,,
W02000287," 34,400 ",,,
W02000288," 28,400 ",,,
W02000289," 35,500 ",,,
W02000415," 27,600 ",,,
W02000290," 24,500 ",,,
W02000291," 24,200 ",,,
W02000292," 22,700 ",,,
W02000293," 24,100 ",,,
W02000294," 31,300 ",,,
W02000295," 31,500 ",,,
W02000296," 24,600 ",,,
W02000297," 34,600 ",,,
W02000298," 35,000 ",,,
W02000299," 34,200 ",,,
W02000300," 33,200 ",,,
W02000301," 31,900 ",,,
W02000302," 36,600 ",,,
W02000303," 35,600 ",,,
W02000304," 31,300 ",,,
W02000305," 29,500 ",,,
W02000306," 26,000 ",,,
W02000307," 24,000 ",,,
W02000308," 31,500 ",,,
W02000309," 30,100 ",,,
W02000310," 36,400 ",,,
W02000311," 28,000 ",,,
W02000312," 32,400 ",,,
W02000313," 43,900 ",,,
W02000314," 30,000 ",,,
W02000315," 27,300 ",,,
W02000316," 25,700 ",,,
W02000317," 26,800 ",,,
W02000318," 26,400 ",,,
W02000319," 25,100 ",,,
W02000320," 30,700 ",,,
W02000321," 26,600 ",,,
W02000322," 26,500 ",,,
W02000323," 30,600 ",,,
W02000324," 29,500 ",,,
W02000325," 29,100 ",,,
W02000326," 32,200 ",,,
W02000327," 44,200 ",,,
W02000328," 39,500 ",,,
W02000329," 32,900 ",,,
W02000330," 38,400 ",,,
W02000331," 25,400 ",,,
W02000332," 26,600 ",,,
W02000333," 38,800 ",,,
W02000334," 42,600 ",,,
W02000335," 43,600 ",,,
W02000336," 45,300 ",,,
W02000337," 32,700 ",,,
W02000338," 47,300 ",,,
W02000339," 45,600 ",,,
W02000340," 41,700 ",,,
W02000341," 56,300 ",,,
W02000342," 57,600 ",,,
W02000343," 41,800 ",,,
W02000344," 48,100 ",,,
W02000345," 36,300 ",,,
W02000346," 52,700 ",,,
W02000347," 52,300 ",,,
W02000348," 39,000 ",,,
W02000349," 23,500 ",,,
W02000350," 44,800 ",,,
W02000351," 36,400 ",,,
W02000352," 36,400 ",,,
W02000353," 35,200 ",,,
W02000354," 38,000 ",,,
W02000355," 58,500 ",,,
W02000356," 23,300 ",,,
W02000357," 38,200 ",,,
W02000358," 62,000 ",,,
W02000359," 36,200 ",,,
W02000360," 40,800 ",,,
W02000361," 32,300 ",,,
W02000362," 47,300 ",,,
W02000363," 35,800 ",,,
W02000364," 28,200 ",,,
W02000365," 35,500 ",,,
W02000366," 52,600 ",,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
